RespondentID,q1AgeBeginCoding,q3Gender,q6LearnCodeUni,q6LearnCodeSelfTaught,q6LearnCodeDontKnowHowToYet,q30LearnCodeStackOverflow,q30LearnCodeYoutube,q30LearnCodeMOOC,q30LearnCodeCompCodingSites,q30LearnCodeOnlineTutorial,q30LearnCodeBooks,q30LearnCodeAcademicPaper,q30LearnCodeOther,q8Student
6464428214,3,1,1,1,0,1,1,1,1,1,1,1,0,0
6464432501,3,1,1,0,0,1,1,1,1,0,1,1,0,1
6464431071,6,1,0,1,0,1,1,1,0,0,1,0,0,0
6464436392,3,1,1,0,0,1,0,0,0,1,0,0,0,0
6464443261,3,1,1,1,0,1,1,1,0,0,0,0,0,0
6464440156,4,1,0,1,0,1,0,0,1,0,1,0,0,0
6464446002,3,1,0,1,0,1,1,1,0,1,1,1,0,0
6464443287,3,2,1,0,0,1,1,0,0,0,0,0,0,0
6464441912,3,1,1,0,0,1,1,1,0,0,1,1,0,1
6464446178,3,1,1,1,0,1,1,1,0,1,0,0,0,0
6461776612,3,1,1,1,0,1,0,0,1,1,0,0,0,0
6461802729,2,1,1,1,0,1,1,1,1,1,1,0,0,1
6461778727,2,1,1,1,0,1,1,0,0,0,1,0,0,1
6461836500,3,1,1,1,0,1,1,1,1,0,1,0,0,1
6461836512,3,1,1,1,0,1,1,0,1,0,1,1,0,0
6464515072,3,1,1,1,0,1,1,1,0,1,1,1,0,0
6464531786,3,1,1,1,0,1,0,1,1,0,1,1,0,0
6464549929,2,1,0,1,0,1,1,0,0,0,1,1,0,1
6464580910,4,1,0,1,0,1,1,1,1,1,1,0,0,0
6466129281,3,1,1,1,0,1,1,1,0,1,1,0,0,0
6464585892,3,1,1,0,0,1,1,0,0,0,0,0,0,1
6464603404,4,1,1,1,0,1,1,1,0,0,0,0,0,0
6464627021,3,2,0,1,0,1,0,0,0,1,1,0,0,0
6464627459,3,2,1,0,0,1,1,1,0,0,0,0,0,0
6464616424,3,1,1,1,0,1,1,1,1,1,1,0,0,0
6464655188,3,1,1,0,0,1,1,0,0,1,1,0,0,0
6464647296,3,1,1,0,0,1,0,0,0,1,0,0,0,0
6464659518,3,2,1,0,0,1,1,0,0,0,1,1,0,1
6464664289,2,1,1,0,0,1,1,0,0,1,0,0,0,0
6464425763,3,1,0,1,0,1,1,0,0,0,1,0,0,0
6464807257,2,1,0,1,0,1,0,0,1,1,0,0,0,1
6464804814,3,1,1,1,0,1,1,0,0,0,1,0,0,1
6464812869,2,1,1,1,0,1,1,1,1,0,0,0,0,0
6464889674,4,1,1,1,0,1,1,0,0,1,0,0,0,0
6466448019,3,1,1,1,0,1,1,1,0,1,1,1,0,1
6464979111,3,1,1,0,0,1,1,0,0,0,1,1,0,0
6465018203,3,1,1,1,0,1,1,0,0,1,0,0,0,0
6465136987,3,1,1,1,0,1,1,1,1,0,1,0,0,0
6465308932,3,1,0,1,0,1,1,0,0,0,1,0,1,0
6466588862,3,1,1,0,0,0,1,1,0,1,0,0,0,1
6465436357,2,1,1,1,0,1,0,1,1,0,1,1,0,0
6465435174,3,1,1,0,0,0,1,0,0,0,1,0,0,0
6466612273,3,1,1,1,0,1,1,0,1,1,1,1,0,1
6465630169,3,1,1,1,0,1,1,1,0,0,0,0,0,1
6466669383,3,1,1,1,0,1,0,1,1,0,1,0,0,0
6465721640,3,2,1,0,0,0,1,1,0,0,0,0,0,1
6466698738,3,1,1,1,0,1,1,1,0,0,0,0,0,1
6464457541,3,1,1,1,0,1,1,1,1,1,1,1,0,1
6464450733,3,2,0,1,0,1,1,0,0,1,1,1,0,0
6464439953,3,1,0,1,0,1,1,1,0,1,1,0,0,1
6464456983,3,1,1,0,0,0,1,1,0,0,0,0,0,1
6464458291,3,1,1,0,0,1,1,0,1,0,0,1,0,1
6464460328,2,1,0,0,1,1,1,1,1,1,1,1,0,1
6464453178,3,1,1,1,0,1,1,1,1,1,1,0,0,0
6464456181,2,1,1,1,0,1,0,1,0,0,1,0,0,0
6464474246,3,1,1,0,0,1,1,1,0,0,0,0,0,1
6464484540,3,1,0,1,0,1,1,0,0,1,0,0,0,1
6464480613,3,1,0,1,0,1,1,0,0,0,0,0,0,0
6464475550,4,2,1,1,0,1,1,0,0,1,1,0,0,0
6464503728,3,1,0,1,0,1,1,0,1,1,1,0,0,1
6464506796,3,1,1,1,0,1,1,1,0,1,1,0,0,1
6464500430,3,1,1,0,0,1,1,1,0,0,0,0,0,0
6466034746,2,1,0,1,0,1,1,0,1,1,0,0,0,0
6467013027,3,1,0,1,0,1,1,0,0,1,0,0,0,0
6467147578,3,1,0,0,1,1,0,0,1,1,1,0,0,1
6467718818,2,1,0,1,0,1,1,0,1,0,0,0,0,1
6467244251,1,1,1,1,0,1,0,0,1,0,1,0,0,1
6466733882,2,1,1,1,0,1,1,1,0,0,1,1,0,1
6467911105,3,2,1,1,0,1,1,0,0,0,0,0,0,0
6468619366,3,2,1,1,0,0,0,1,1,0,0,0,0,0
6468695041,3,1,1,1,0,1,1,0,0,1,1,0,0,1
6471297935,3,1,1,0,0,1,0,0,1,0,0,0,0,1
6469884989,5,1,0,0,0,1,1,0,0,1,0,0,0,0
6470123578,3,1,0,1,0,1,1,0,1,1,1,0,0,1
6470242401,3,1,1,1,0,1,1,1,0,0,0,0,0,0
6471574026,2,1,1,1,0,1,1,0,1,0,0,0,0,0
6471593763,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6471594377,3,1,1,1,0,1,1,1,1,0,0,0,0,0
6471607705,3,1,1,1,0,1,1,1,0,1,1,1,0,0
6471603728,3,1,1,1,0,1,1,0,1,0,1,0,0,0
6471601700,3,1,1,1,0,1,1,0,0,0,1,1,0,0
6471600486,3,1,1,1,0,1,0,0,0,0,0,0,0,0
6471631566,3,1,1,1,0,1,0,1,1,0,1,0,0,0
6471764594,2,3,0,1,0,0,0,0,0,0,1,0,1,0
6471814835,3,1,1,0,0,1,1,0,0,0,0,0,0,0
6471876967,3,1,0,1,0,1,1,0,0,1,0,0,0,0
6472220581,3,1,1,1,0,1,1,0,0,1,0,0,0,0
6472265139,3,1,1,0,0,0,0,1,0,1,1,0,0,1
6471624176,3,2,0,1,0,1,0,1,0,0,0,0,0,0
6474866087,3,1,0,1,0,1,1,0,0,0,1,0,0,0
6475500670,3,1,1,0,0,0,1,0,1,0,1,1,0,1
6477130454,2,1,1,1,0,1,0,1,1,0,0,0,0,0
6477139011,3,2,1,1,0,1,1,0,0,1,1,0,0,0
6477141309,3,2,1,0,0,1,1,0,0,0,0,0,0,0
6477141895,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6477146517,4,2,1,0,0,1,0,0,0,0,0,0,0,0
6477150640,2,1,1,0,0,1,1,1,0,0,1,0,0,0
6477146302,3,1,1,1,0,1,1,0,1,1,0,0,0,0
6477147301,3,1,1,0,0,1,1,1,0,0,0,0,0,0
6477152577,3,2,1,1,0,1,0,0,0,1,0,0,0,0
6477148653,3,1,1,0,0,1,0,0,1,0,1,1,0,1
6477151050,3,1,1,1,0,1,0,1,0,0,1,0,0,0
6477149222,3,2,1,0,0,1,1,0,0,0,1,0,0,1
6477154856,4,1,0,1,0,1,1,0,0,1,1,0,0,0
6477149111,3,1,1,1,0,1,1,0,0,0,0,0,0,0
6477149775,3,1,1,1,0,1,1,1,0,0,0,0,0,1
6477154147,2,2,1,0,0,0,0,0,0,0,0,1,0,1
6477154641,3,1,0,1,0,1,1,1,1,0,1,0,0,0
6477154884,3,2,1,1,0,0,0,0,0,0,0,0,0,1
6477155424,3,2,1,1,0,1,1,1,0,0,0,0,1,1
6477148647,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6477154021,4,1,0,0,1,0,1,0,0,1,1,0,0,0
6477155628,3,1,1,0,0,0,1,0,0,0,0,0,0,1
6477151191,3,2,0,1,0,1,1,0,0,1,1,0,0,0
6477162435,3,1,1,1,0,1,1,0,1,1,0,1,0,0
6477159397,2,1,1,0,0,0,1,0,1,1,0,1,0,0
6477147149,3,1,1,1,0,1,1,1,1,0,1,0,0,0
6477152730,4,1,0,1,0,1,1,1,1,1,0,0,0,1
6477161573,3,2,0,1,0,1,1,1,1,1,0,0,0,1
6477166227,2,2,1,0,0,1,0,1,0,0,0,0,0,0
6477169551,3,2,1,1,0,0,1,0,1,0,1,0,0,1
6477173866,3,1,1,1,0,0,1,0,0,0,0,0,0,0
6477165850,2,1,1,1,0,1,1,0,0,1,1,0,0,0
6477166371,3,1,1,0,0,1,1,1,1,1,1,1,0,1
6477177453,3,1,1,0,1,1,1,1,0,0,1,0,0,0
6477172387,4,1,0,1,0,1,1,0,1,0,0,0,0,0
6477169914,3,1,1,1,0,1,1,1,1,1,1,0,0,1
6477174825,3,1,1,1,0,1,1,1,0,0,1,0,0,1
6477245653,3,1,1,1,0,1,1,1,0,0,1,1,0,1
6477250262,3,1,1,0,0,0,0,0,0,0,0,0,0,1
6477255006,2,1,1,1,0,1,1,1,0,0,0,0,0,0
6477282590,3,1,1,0,0,1,1,1,0,0,1,0,0,0
6479053318,3,1,1,1,0,1,1,0,0,1,1,0,0,1
6477294870,3,1,0,1,0,1,1,1,1,1,1,1,0,0
6477299586,2,1,1,1,0,1,0,0,1,1,1,1,0,0
6477298382,4,1,1,0,0,1,1,1,0,0,1,0,0,0
6477304623,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6477312692,3,2,0,0,1,0,1,0,0,0,0,0,0,1
6477315032,3,1,1,1,0,1,0,1,0,1,0,0,0,0
6477321866,3,1,1,1,0,1,1,1,0,0,0,0,0,0
6477322234,3,2,1,1,0,1,1,1,1,0,1,1,0,1
6477331264,2,2,1,1,0,1,1,1,1,1,0,0,0,0
6477328650,3,1,1,1,1,0,0,0,1,1,1,1,0,1
6477361404,3,1,1,0,0,1,1,0,0,0,1,0,0,0
6477370063,3,1,1,1,0,0,0,0,0,0,0,0,0,0
6477396147,2,1,0,1,0,1,0,0,0,0,0,0,0,1
6477392691,3,1,0,1,0,0,1,0,1,1,1,1,0,1
6477400581,3,1,0,1,0,0,1,1,1,0,0,0,0,1
6477393865,3,1,1,0,0,1,0,1,0,0,0,0,0,0
6477410805,3,1,1,1,0,0,1,0,0,0,0,0,0,0
6477412361,2,1,1,1,0,1,1,0,1,1,1,0,0,1
6477427354,3,1,1,1,0,1,1,1,0,1,1,1,0,0
6477430495,3,1,1,1,0,1,0,0,1,0,0,0,0,0
6477464309,3,1,1,1,0,1,1,1,1,0,1,1,0,0
6477454981,3,2,1,0,0,0,0,0,0,0,1,1,1,1
6477483362,2,1,1,1,0,1,1,1,1,0,1,1,0,0
6477352596,3,1,1,0,0,1,0,1,1,0,0,0,0,0
6477424125,3,1,1,0,0,1,1,1,1,1,1,0,0,1
6477542573,3,1,1,1,0,0,0,1,0,1,0,0,0,1
6477561971,1,1,1,1,0,1,1,0,0,1,1,0,0,0
6477561833,2,1,1,1,0,1,1,0,0,0,0,0,0,0
6477584430,3,2,1,1,0,1,1,0,0,1,0,0,0,0
6477611742,2,1,1,0,0,0,0,0,1,0,0,0,0,1
6477635178,2,1,0,1,0,1,1,1,0,1,0,0,0,1
6477667544,2,1,0,1,0,1,1,1,1,0,0,0,0,1
6477677907,3,1,1,0,0,0,1,0,0,0,1,0,0,1
6479567256,3,1,1,1,0,1,1,1,1,0,0,0,0,1
6477748075,3,2,0,0,1,0,0,0,0,1,1,0,0,1
6477782412,3,1,0,1,0,1,1,1,0,0,0,0,0,1
6477789344,3,1,0,1,0,0,1,1,0,1,1,0,0,1
6477836340,3,1,1,0,0,0,1,0,0,0,0,0,0,1
6477822374,4,1,1,1,0,1,1,1,1,1,1,1,0,0
6477861956,3,1,1,0,0,1,0,0,0,0,1,0,0,1
6477865037,2,1,0,1,0,1,1,1,1,1,1,0,0,0
6477854735,3,1,0,1,0,0,1,0,0,0,0,0,0,1
6477396481,3,1,1,0,0,0,1,0,1,0,0,0,0,1
6477935277,3,1,1,1,0,1,1,0,1,0,1,0,0,1
6477937949,3,1,1,1,0,1,1,1,0,0,1,0,0,1
6477935786,3,1,1,0,0,0,1,0,0,0,1,0,0,1
6477940797,3,1,1,0,0,1,1,1,1,0,1,1,0,1
6479699059,3,1,0,1,0,1,1,1,1,1,1,0,0,0
6477922133,3,1,1,0,0,0,0,0,1,0,0,0,0,0
6478028978,3,1,1,1,0,0,0,0,0,0,0,0,1,1
6479698948,3,1,1,1,0,1,1,1,0,0,0,0,0,0
6479721511,3,1,1,0,0,1,0,1,1,1,0,1,0,1
6479736787,2,1,0,1,0,1,1,0,0,0,1,0,0,0
6479738046,3,2,1,0,0,1,1,0,0,1,1,0,0,1
6478073524,3,1,1,1,0,0,0,0,1,0,0,0,0,1
6479664314,8,1,1,0,0,0,1,0,0,0,1,0,0,0
6479736707,3,2,1,0,0,1,1,0,0,1,0,0,0,0
6478195557,2,2,1,0,0,0,1,0,1,1,1,0,0,1
6478237539,4,1,1,0,0,1,1,0,1,0,1,0,0,0
6479813340,3,1,1,0,0,1,1,1,0,0,1,0,0,1
6478278160,3,2,0,0,1,0,1,0,0,0,0,0,0,1
6478371646,3,2,1,0,0,0,1,0,0,0,1,0,0,1
6478337277,#NULL!,#NULL!,0,0,0,1,0,0,0,0,1,0,1,0
6478459670,2,2,1,1,0,1,1,1,0,0,0,0,0,1
6479900767,3,1,1,1,0,1,1,0,1,0,0,0,0,1
6478652783,3,1,1,1,0,1,1,1,0,1,0,0,0,0
6479945005,3,1,1,1,0,1,1,1,0,1,1,0,0,0
6478700507,4,2,0,1,0,0,1,0,0,0,1,0,0,1
6477175880,3,1,1,1,0,1,1,0,0,1,0,0,0,0
6477185914,4,1,1,1,0,1,1,1,0,1,1,0,0,0
6477165500,3,2,1,0,0,1,1,0,1,0,0,0,0,1
6477159187,2,2,1,1,0,0,0,0,1,0,1,0,0,1
6477184280,3,2,1,0,0,1,1,0,0,1,1,1,0,1
6477169014,4,1,0,1,0,1,1,0,1,0,1,0,0,0
6477171268,3,1,1,0,0,1,1,0,0,1,0,0,1,0
6477197322,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6477191988,4,1,1,1,0,1,1,0,0,0,0,0,0,0
6477175825,4,1,1,1,0,0,0,0,0,0,0,0,0,0
6477203128,3,1,1,1,0,1,0,1,0,1,0,0,0,0
6477210970,3,1,1,1,0,1,1,1,1,0,0,0,0,0
6477174522,2,1,1,0,0,0,0,0,0,0,1,0,0,1
6477213912,2,1,0,0,0,1,1,0,0,1,0,0,0,1
6477217146,5,1,0,1,0,1,1,0,0,1,1,0,0,0
6477146215,3,2,1,1,0,1,1,0,0,1,1,1,1,0
6477214609,3,2,1,1,0,1,0,1,0,1,1,0,0,0
6477165527,3,1,1,0,0,1,1,1,0,0,0,0,0,0
6477223760,3,1,1,0,0,1,1,1,0,1,1,1,0,1
6477230686,3,1,0,1,0,0,1,0,0,0,1,0,0,1
6477160299,3,1,1,0,0,0,1,0,0,0,1,0,1,0
6477243268,3,1,0,0,1,0,1,0,0,0,0,0,0,0
6477237037,1,1,1,1,0,1,0,1,0,1,0,0,0,0
6478949007,3,1,0,1,0,1,1,1,0,0,1,0,0,1
6477241137,3,2,0,1,0,0,0,0,1,1,1,1,0,0
6477248427,2,1,1,1,0,1,0,0,0,1,0,0,0,0
6480082189,3,1,1,1,0,1,1,1,0,1,1,0,0,0
6480298985,4,1,1,1,0,1,0,0,1,1,0,0,0,0
6480354863,3,1,1,0,0,1,1,0,0,0,0,1,0,0
6480433293,2,1,0,1,0,0,1,1,0,1,0,0,0,1
6480341335,2,1,1,0,0,0,0,0,0,0,1,0,0,0
6482053478,2,2,1,0,0,0,0,0,0,0,1,1,0,1
6480867152,3,1,1,0,0,1,0,0,0,0,1,0,0,0
6482104574,2,1,0,1,0,1,1,0,0,1,1,0,0,1
6481175055,3,2,1,1,0,0,1,0,0,0,1,0,0,1
6481280811,3,1,1,0,0,1,1,1,1,1,1,0,0,1
6479985190,4,1,0,1,0,0,1,0,0,1,1,0,0,1
6481437361,3,1,0,0,1,0,1,0,0,0,0,0,0,1
6480040155,3,2,0,1,0,1,0,0,0,1,1,0,0,1
6483066243,1,1,1,1,0,1,1,1,1,0,1,0,0,0
6483094721,2,1,1,1,0,0,1,1,0,0,0,0,0,1
6483138692,4,2,1,0,0,0,1,0,0,0,0,0,0,0
6484075486,3,1,1,1,1,1,1,1,0,1,1,0,0,1
6484485318,3,2,1,0,0,0,1,0,0,0,1,0,0,1
6486148829,3,2,1,0,0,1,1,0,1,1,1,1,0,1
6484839132,5,1,0,1,0,0,0,0,0,1,0,0,0,0
6484919363,4,1,1,0,0,0,0,0,0,0,0,0,0,1
6486724284,2,1,1,0,0,1,1,1,1,0,1,0,0,1
6486749880,2,1,1,0,0,1,0,0,1,0,1,1,0,0
6488651648,2,1,0,1,0,1,1,1,0,0,0,0,1,0
6487385914,3,1,1,1,0,1,1,1,0,1,0,0,0,1
6487408878,3,1,1,1,0,1,1,0,1,1,1,0,0,0
6487764930,4,1,0,1,0,0,1,0,0,1,0,0,0,1
6486829731,3,2,1,0,0,1,1,1,0,1,0,0,0,1
6490414164,3,1,1,1,0,1,1,0,0,0,1,0,0,0
6455281535,3,1,0,1,0,0,1,1,1,0,0,0,0,1
6456338688,3,1,0,1,0,1,1,0,0,0,1,0,0,0
6456354261,2,1,0,1,0,1,1,1,1,0,1,1,0,1
6456720746,3,1,1,0,0,1,1,1,1,0,1,0,0,1
6457078891,3,1,1,1,0,1,1,1,1,0,0,0,0,1
6457400863,3,1,1,1,0,1,1,1,1,1,1,0,0,0
6457618466,2,1,1,0,0,1,1,1,1,1,1,0,0,0
6461523378,3,2,1,1,0,0,1,0,1,0,1,0,0,1
6461717280,2,1,1,1,0,1,1,1,1,0,1,0,0,1
6461722508,3,1,0,1,0,1,1,1,0,0,0,0,0,1
6460707336,3,1,1,1,0,1,1,0,1,0,1,1,0,1
6463546738,3,1,0,1,0,0,0,0,1,0,0,0,0,1
6463629134,3,1,0,1,0,1,1,1,1,0,1,1,0,1
6463958221,3,1,0,1,0,1,0,0,1,0,1,0,0,0
6463990939,2,1,1,1,0,1,0,0,1,0,1,0,0,0
6462271244,4,1,0,1,0,1,1,0,0,1,1,1,0,0
6464145348,3,1,1,0,0,0,0,0,0,0,1,0,0,1
6464184120,2,1,0,1,0,1,1,0,0,0,1,0,0,0
6463167189,3,1,0,1,0,1,1,0,0,0,0,0,0,1
6464401418,3,1,1,0,0,0,1,0,0,0,1,0,0,1
6464423719,3,1,0,1,0,0,0,0,0,0,0,0,0,1
6463303463,2,1,1,1,0,1,1,1,1,1,0,0,0,1
6463347304,3,2,0,1,0,0,1,1,1,1,1,1,0,1
6464579583,3,1,0,1,0,1,1,1,1,0,1,0,0,1
6464939893,3,1,0,1,0,0,1,1,1,1,1,1,0,1
6465295587,4,1,1,0,0,1,0,0,0,1,0,0,0,0
6465151688,3,1,1,0,0,0,1,0,1,1,1,1,0,1
6465354172,4,1,0,1,0,1,1,0,1,0,1,0,0,0
6464454772,4,1,1,0,0,1,1,0,0,0,0,0,0,0
6466050114,2,1,1,0,0,1,1,0,1,0,1,0,0,1
6466766386,4,2,1,0,0,1,1,0,0,0,0,0,0,1
6466771431,3,1,1,0,0,0,0,0,1,0,0,0,0,1
6467072251,4,1,1,1,0,1,0,0,1,1,1,1,0,0
6467727103,3,1,0,1,0,0,1,0,0,1,1,0,0,1
6467236231,2,1,1,1,0,1,1,1,0,0,0,0,0,1
6467778702,2,1,1,0,0,0,1,1,0,1,0,0,1,0
6468690232,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6468789800,3,1,0,1,0,0,0,1,0,0,1,1,0,0
6468805720,3,1,1,1,0,1,0,1,1,1,1,0,0,0
6468295968,3,#NULL!,1,0,0,0,1,1,1,1,1,0,0,1
6468968851,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6470999008,3,1,0,1,0,1,1,1,1,0,1,0,0,1
6469245882,3,1,0,1,0,1,1,0,1,0,1,0,0,0
6469249058,3,1,0,1,0,1,1,1,1,1,1,1,0,0
6471034654,4,1,0,1,0,1,1,1,1,0,1,0,0,1
6469360824,3,1,1,0,0,0,1,0,0,1,1,0,0,0
6471279791,3,1,0,1,0,1,0,0,0,0,0,0,0,1
6471283503,3,2,1,0,0,0,0,0,0,1,0,0,1,0
6471386713,3,1,0,1,0,1,1,0,1,1,0,0,0,0
6471423181,2,1,0,1,0,1,1,1,1,1,1,0,0,1
6469949706,3,1,0,1,0,1,1,1,0,1,0,0,0,0
6471489848,3,1,0,1,0,1,0,0,0,0,0,0,0,0
6470132026,3,1,1,0,0,1,1,1,0,1,1,0,0,1
6471493335,3,1,1,1,0,1,0,0,1,0,0,0,0,0
6471503057,3,1,0,1,0,1,0,0,1,0,1,0,0,0
6470160151,4,1,1,1,0,1,0,0,0,0,1,0,0,0
6470181538,3,1,0,1,0,1,1,0,1,1,0,0,0,1
6470158516,3,1,1,0,0,1,1,0,0,1,1,0,0,0
6470180339,4,2,0,1,0,1,0,0,0,1,1,0,0,0
6471516806,3,1,1,1,0,1,1,1,1,1,1,0,0,0
6471521578,3,1,0,1,0,1,0,1,0,0,1,0,0,1
6470200207,3,1,0,1,0,1,1,1,0,1,0,0,0,0
6470224660,3,1,1,1,0,1,1,1,1,1,1,1,0,0
6470238623,4,2,0,1,0,0,0,1,0,1,0,0,0,0
6470243456,3,1,1,1,0,1,1,1,1,0,1,1,0,1
6471524206,3,1,1,1,0,1,1,0,1,1,1,0,0,1
6471533650,3,1,0,1,0,1,1,0,1,0,1,1,0,1
6471534800,3,1,1,1,0,1,1,1,1,1,1,0,0,1
6470253382,3,1,1,1,0,1,1,1,1,0,1,1,0,0
6470246909,3,1,1,1,0,0,1,0,1,0,1,0,0,1
6470272380,3,1,1,0,0,1,1,1,1,1,1,0,0,1
6470268164,3,1,1,1,0,1,1,1,1,0,1,0,0,1
6471544539,4,1,1,0,1,1,1,0,1,0,1,0,0,0
6470275953,3,1,1,1,0,1,1,1,1,1,0,0,0,0
6470276514,3,2,1,1,0,1,1,1,1,0,0,0,0,1
6471559863,3,2,0,1,0,1,1,1,1,1,0,1,0,0
6470337544,3,1,0,1,0,1,1,1,1,1,1,0,0,1
6470341339,3,1,0,0,0,1,1,1,1,1,0,0,0,0
6471563417,3,1,1,1,0,1,1,0,1,1,0,0,0,0
6471576039,3,1,1,0,0,0,0,0,1,0,0,0,0,1
6470348809,3,1,1,0,0,1,1,0,1,0,1,1,0,1
6470365118,4,1,0,1,0,1,1,1,1,1,1,1,0,0
6470378741,2,1,0,1,0,1,1,0,1,0,1,0,0,1
6470388537,3,1,1,0,0,1,0,1,0,0,0,0,0,0
6470401623,4,1,1,0,0,0,0,0,1,0,0,0,0,0
6470395307,3,1,0,1,0,1,1,1,1,1,1,0,0,1
6471599014,3,1,1,0,0,1,1,1,1,0,1,1,0,0
6470554779,3,1,0,1,0,1,1,1,0,0,0,0,0,1
6470605105,3,1,0,1,0,1,1,0,0,0,1,0,0,0
6471845871,3,1,0,0,0,1,1,1,1,0,1,0,0,1
6471864768,4,1,0,1,0,1,1,0,1,0,1,0,0,1
6471902042,3,1,1,1,0,1,1,0,0,1,1,1,0,1
6471922239,3,2,1,0,0,1,1,0,1,1,0,0,0,0
6471969200,3,1,0,1,0,1,1,1,1,1,1,0,0,0
6472055383,2,1,1,0,0,1,0,0,1,0,1,0,0,1
6472020976,4,1,1,1,0,1,0,1,0,0,1,0,0,0
6472127647,3,1,0,1,0,1,1,1,1,0,0,0,0,1
6473975927,3,1,1,1,0,1,1,1,1,1,0,0,0,0
6472153294,3,2,0,1,0,1,1,1,1,1,1,0,0,0
6474018218,3,1,1,1,0,1,1,1,1,0,1,0,0,1
6474057810,3,1,1,0,0,1,1,0,0,1,0,0,0,0
6472363105,2,1,1,0,0,1,1,1,1,0,1,0,0,1
6472648348,2,1,1,1,0,1,1,1,0,1,1,0,0,1
6472674894,4,1,0,1,0,1,1,1,1,1,1,1,0,0
6472774909,3,1,1,1,0,1,1,1,1,1,1,0,0,0
6474240240,3,1,0,1,0,0,0,1,0,0,0,0,0,1
6474319979,3,1,1,1,0,1,1,1,1,0,0,0,0,1
6474322235,3,1,1,1,0,1,1,1,1,0,1,1,0,1
6474322917,3,1,1,1,0,1,1,1,1,0,1,1,0,1
6474319413,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6474323922,3,1,1,0,0,1,1,0,1,1,1,1,0,1
6474322891,3,1,0,1,0,1,1,1,1,1,0,0,0,0
6474323827,4,1,0,1,0,1,1,1,1,1,1,0,0,0
6474322293,2,1,1,1,0,1,1,0,0,1,0,0,0,1
6474321525,3,1,1,1,0,1,0,0,1,0,0,0,0,0
6474322224,3,2,0,1,0,1,0,1,1,0,1,1,0,1
6474323896,2,1,1,0,0,1,1,1,0,1,1,0,0,1
6474323449,3,1,1,0,0,1,1,1,0,0,0,1,0,1
6474324009,4,1,1,1,0,1,1,0,1,0,1,0,0,0
6474324545,2,1,1,1,0,1,0,0,1,0,1,0,0,0
6474326405,3,1,1,1,0,1,1,1,1,1,1,0,0,0
6474323793,3,1,1,0,0,1,0,0,1,0,1,0,0,1
6474323499,3,1,0,1,0,1,1,0,1,0,0,0,0,1
6474325397,4,1,0,1,0,1,1,0,1,1,1,1,0,1
6474323776,4,1,0,1,0,0,1,0,0,0,1,0,0,0
6474326402,3,1,1,0,0,1,0,0,1,0,0,0,0,0
6474329459,3,1,0,1,0,1,0,1,0,1,1,1,0,1
6474329081,3,1,1,1,0,1,0,1,1,0,0,0,0,0
6474328612,3,1,0,1,0,1,1,0,1,1,1,1,0,1
6474326578,3,1,1,1,0,0,0,1,1,1,0,0,0,1
6474327744,4,1,1,1,0,1,1,1,0,0,1,0,0,1
6474326317,3,1,1,0,0,0,1,1,1,1,1,0,0,1
6474324681,3,1,1,1,0,1,1,1,1,1,0,0,0,0
6474324522,4,1,0,1,0,1,1,1,1,0,0,0,0,0
6474326326,3,1,1,1,0,1,1,0,0,1,1,0,0,0
6474327219,4,1,1,1,0,1,1,1,1,1,1,0,0,1
6474328492,3,1,1,0,0,1,1,0,1,0,0,0,0,1
6474325166,2,1,1,1,0,1,1,1,1,1,1,0,0,0
6474324863,3,1,1,1,0,1,1,0,1,0,1,1,0,1
6474329181,3,1,0,1,0,1,1,0,1,0,0,0,0,1
6474330168,3,1,1,0,0,1,1,0,0,0,0,0,0,1
6474326874,3,1,1,1,0,1,0,1,0,0,1,0,0,1
6474322726,3,1,1,1,0,1,1,1,1,0,1,0,0,0
6474329457,3,1,1,0,0,1,1,1,1,0,1,0,0,1
6474332679,3,1,1,0,0,1,1,0,1,0,1,0,0,1
6474329331,3,1,0,1,0,1,1,1,0,0,1,1,0,0
6474326118,3,1,0,1,0,1,1,0,1,0,0,0,0,0
6474331644,4,1,1,0,0,1,0,0,0,0,0,0,0,0
6474325718,3,1,1,1,0,1,1,1,0,0,0,0,0,1
6474332750,3,2,0,1,0,1,0,0,0,1,0,0,0,0
6474332526,3,1,1,1,0,1,1,1,0,0,1,0,0,0
6474329790,3,2,0,1,0,1,1,1,0,1,1,0,1,0
6474332539,3,1,1,1,0,0,0,0,0,0,1,1,0,0
6474330081,2,1,0,1,0,1,0,0,1,0,0,0,0,0
6474330352,3,1,0,1,0,1,0,0,0,0,0,0,0,0
6474330929,2,1,1,1,0,0,1,0,0,0,1,0,0,1
6474332355,2,1,0,1,0,1,1,1,1,0,1,0,0,1
6474332671,3,1,1,1,0,1,1,0,1,1,1,0,0,0
6474327624,3,1,1,0,0,1,1,1,0,0,1,0,0,0
6474323861,3,1,0,1,0,0,1,1,1,0,0,0,1,1
6474333185,3,2,1,0,0,1,1,0,1,1,1,0,0,1
6474330853,3,1,1,0,0,1,1,1,1,0,1,1,0,1
